Corte Airport,42.293,9.193
Auxerre-Branches Airport,47.850,3.497
Chambéry-Savoie Airport,45.638,5.880
Clermont-Ferrand Auvergne Airport,45.786,3.169
Bourges Airport,47.058,2.370
Chambéry-Challes-les-Eaux Airport,45.561,5.975
Chalon-Champforgeuil Airport,46.826,4.817
Annemasse Airport,46.192,6.268
Lyon Saint-Exupéry Airport,45.725,5.081
Mâcon-Charnay Airport,46.295,4.795
Saint-Yan Airport,46.412,4.013
Roanne-Renaison Airport,46.058,4.001
Annecy-Haute-Savoie-Mont Blanc Airport,45.930,6.106
Grenoble-Isère Airport,45.362,5.329
Montluçon-Domérat Airport,46.352,2.570
Valence-Chabeuil Airport,44.921,4.969
Vichy-Charmeil Airport,46.169,3.403
Aurillac Airport,44.891,2.421
Châteauroux-Déols Marcel Dassault Airport,46.860,1.721
Lyon-Bron Airport,45.727,4.944
Aix-en-Provence (BA 114) Airport,43.505,5.367
Le Luc-Le Cannet Airport,43.384,6.387
Cannes-Mandelieu Airport,43.542,6.953
Saint-Étienne-Bouthéon Airport,45.540,4.296
Istres Le Tubé/Istres Air Base (BA 125) Airport,43.522,4.923
Carcassonne Airport,43.215,2.306
Marseille Provence Airport,43.439,5.221
Nice-Côte d'Azur Airport,43.658,7.215
Orange-Caritat (BA 115) Air Base,44.140,4.866
Perpignan-Rivesaltes (Llabanère) Airport,42.740,2.870
Le Castellet Airport,43.252,5.785
Alès-Deaux Airport,44.069,4.142
Montpellier-Méditerranée Airport,43.576,3.963
Béziers-Vias Airport,43.323,3.353
Avignon-Caumont Airport,43.907,4.901
Salon-de-Provence (BA 701) Air Base,43.606,5.109
Lézignan-Corbières Airfield,43.175,2.734
Mende-Brenoux Airfield,44.502,3.532
Carpentras Airport,44.029,5.078
Avord (BA 702) Air Base,47.053,2.632
Paris Beauvais Tillé Airport,49.454,2.112
Châteaudun (BA 279) Air Base,48.058,1.376
Saumur-Saint-Florent Airport,47.256,-0.115
Évreux-Fauville (BA 105) Air Base,49.028,1.219
Le Havre Octeville Airport,49.533,0.088
Abbeville,50.143,1.831
Orléans-Bricy (BA 123) Air Base,47.987,1.760
Châlons-Vatry Airport,48.773,4.206
Rouen Airport,49.384,1.174
Tours-Val-de-Loire Airport,47.432,0.727
Cholet Le Pontreau Airport,47.082,-0.877
Laval-Entrammes Airport,48.031,-0.742
Orléans-Saint-Denis-de-l'Hôtel Airport,47.896,2.163
Paris-Le Bourget Airport,48.969,2.441
Creil Air Base,49.253,2.519
Charles de Gaulle International Airport,49.012,2.55
Coulommiers-Voisins Airport,48.837,3.016
Melun-Villaroche Air Base,48.604,2.671
Toussus-le-Noble Airport,48.751,2.106
Paris-Orly Airport,48.723,2.379
Pontoise - Cormeilles-en-Vexin Airport,49.096,2.040
Villacoublay-Vélizy (BA 107) Air Base,48.774,2.191
Reims-Prunay Airport,49.208,4.156
Troyes-Barberey Airport,48.322,4.016
Lunéville-Croismare Airport,48.593,6.543
Étain-Rouvres Air Base,49.226,5.672
Autun-Bellevue Airport,46.967,4.260
Nevers-Fourchambault Airport,47.002,3.113
Cambrai-Épinoy (BA 103) Air Base,50.221,3.154
Maubeuge-Élesmes Airport,50.310,4.033
Besançon-La Vèze Airport,47.206,6.083
Phalsbourg-Bourscheid Air Base,48.768,7.205
Lille-Lesquin Airport,50.563,3.086
Merville-Calonne Airport,50.618,2.642
Charleville-Mézières Airport,49.783,4.647
Vesoul-Frotey Airport,47.637,6.203
Brest Bretagne Airport,48.447,-4.418
Cherbourg-Maupertus Airport,49.650,-1.470
Dinard-Pleurtuit-Saint-Malo Airport,48.587,-2.079
La Baule-Escoublac Airport,47.289,-2.346
Granville Airport,48.883,-1.564
Deauville-Saint-Gatien Airport,49.365,0.154
Lorient South Brittany (Bretagne Sud) Airport,47.760,-3.440
La Roche-sur-Yon Airport,46.701,-1.378
Landivisiau Air Base,48.530,-4.151
Caen-Carpiquet Airport,49.173,-0.449
Lanvéoc-Poulmic Air Base,48.281,-4.445
Le Mans-Arnage Airport,47.948,0.201
Rennes-Saint-Jacques Airport,48.069,-1.734
Lannion-Côte de Granit Airport,48.754,-3.471
Quimper-Cornouaille Airport,47.974,-4.167
Nantes Atlantique Airport,47.153,-1.610
Saint-Brieuc-Armor Airport,48.537,-2.854
Morlaix-Ploujean Airport,48.603,-3.815
Vannes-Meucon Airport,47.723,-2.718
Saint-Nazaire-Montoir Airport,47.310,-2.156
EuroAirport Basel-Mulhouse-Freiburg Airport,47.59,7.529
Colmar-Meyenheim Air Base,47.922,7.399
Dijon-Bourgogne Airport,47.268,5.09
Metz-Frescaty (BA 128) Air Base,49.071,6.131
Épinal-Mirecourt Airport,48.325,6.069
Haguenau Airport,48.794,7.817
Saint-Dizier-Robinson (BA 113) Air Base,48.636,4.899
Montbéliard-Courcelles Airfield,47.487,6.790
Nancy-Essey Airport,48.692,6.230
Nancy-Ochey (BA 133) Air Base,48.583,5.954
Pontarlier Airport,46.903,6.327
Reims-Champagne (BA 112) Air Base,49.310,4.05
Strasbourg Airport,48.538,7.628
Luxeuil-Saint-Sauveur (BA 116) Air Base,47.783,6.364
Cuers-Pierrefeu Airport,43.247,6.126
Toulon-Hyères Airport,43.097,6.146
Nîmes-Arles-Camargue Airport,43.757,4.416
Miquelon Airport,47.095,-56.380
St Pierre Airport,46.762,-56.173
Ambérieu Air Base (BA 278),45.987,5.328
Damblain Airport,48.086,5.664
Andravida Air Base,37.920,21.292
Agrinion Air Base,38.602,21.351
Dimokritos Airport,40.855,25.956
Alexandria Airport,40.651,22.488
Nea Anchialos Airport,39.219,22.794
Elefsis Airport,38.063,23.555
Chios Island National Airport,38.343,26.140
Ioannina Airport,39.696,20.822
Heraklion International Nikos Kazantzakis Airport,35.339,25.180
Kastoria National Airport,40.446,21.282
Kithira Airport,36.274,23.017
Kefallinia Airport,38.120,20.500
Kalamata Airport,37.068,22.025
Amigdhaleon Airport,40.972,24.341
Kos Airport,36.793,27.091
Karpathos Airport,35.421,27.145
Ioannis Kapodistrias International Airport,39.601,19.911
Kasos Airport,35.421,26.909
Alexander the Great International Airport,40.913,24.619
Filippos Airport,40.286,21.840
Leros Airport,37.184,26.800
Limnos Airport,39.917,25.236
Larisa Airport,39.650,22.465
Megara Airport,37.981,23.365
Mikonos Airport,37.435,25.348
Mytilene International Airport,39.056,26.598
Aktion National Airport,38.925,20.765
Maritsa Airport,36.383,28.108
Diagoras Airport,36.405,28.086
Araxos Airport,38.151,21.425
Chania International Airport,35.531,24.149
Skiathos Island National Airport,39.177,23.503
Samos Airport,37.689,26.911
Sparti Airport,36.973,22.526
Santorini Airport,36.399,25.479
Sitia Airport,35.216,26.101
Stefanovikion Air Base,39.48,22.767
Skiros Airport,38.967,24.487
Tanagra Air Base,38.339,23.565
Kasteli Airport,35.192,25.327
Tripolis Airport,37.530,22.403
Thessaloniki Macedonia International Airport,40.519,22.970
Tatoi Airport,38.108,23.783
Zakynthos International Airport Dionysios Solomos,37.750,20.884
Budapest Liszt Ferenc International Airport,47.429,19.261
Debrecen International Airport,47.488,21.615
Kecskemét Airport,46.917,19.749
Nyíregyháza Airport,47.983,21.692
Őcsény Airport,46.303,18.769
Szentkirályszabadja Airport,47.077,17.968
Szolnok Air Base,47.122,20.235
Amendola Air Base,41.541,15.718
Crotone Airport,38.997,17.080
Bari Karol Wojtyła Airport,41.138,16.760
Foggia Gino Lisa Airport,41.432,15.535
Taranto-Grottaglie Marcello Arlotta Airport,40.517,17.403
Lecce Galatina Air Base,40.239,18.133
Pescara International Airport,42.431,14.181
Brindisi – Salento Airport,40.657,17.947
Gioia Del Colle Air Base,40.767,16.933
Lamezia Terme Airport,38.905,16.242
Catania-Fontanarossa Airport,37.466,15.066
Lampedusa Airport,35.497,12.618
Pantelleria Airport,36.816,11.968
Falcone–Borsellino Airport,38.175,13.091
Palermo-Boccadifalco Airport,38.110,13.313
Reggio Calabria Airport,38.071,15.651
Vincenzo Florio Airport Trapani-Birgi,37.911,12.488
Sigonella Navy Air Base,37.401,14.922
Alghero-Fertilia Airport,40.632,8.290
Decimomannu Air Base,39.354,8.972
Cagliari Elmas Airport,39.251,9.054
Olbia Costa Smeralda Airport,40.898,9.517
Tortolì Airport,39.918,9.682
Torino-Aeritalia Airport,45.086,7.603
Milano-Bresso Airfield,45.542,9.203
Malpensa International Airport,45.630,8.728
Il Caravaggio International Airport,45.673,9.704
Turin Airport,45.200,7.649
Villanova D'Albenga International Airport,44.050,8.127
Genoa Cristoforo Colombo Airport,44.413,8.837
Milano Linate Airport,45.445,9.276
Cameri Air Base [MIL],45.529,8.669
Parma Airport,44.824,10.296
Piacenza San Damiano Air Base,44.913,9.723
Cuneo International Airport,44.547,7.623
Aviano Air Base,46.031,12.596
Bolzano Airport,46.460,11.326
Cervia Air Base,44.224,12.307
Bologna Guglielmo Marconi Airport,44.535,11.288
Treviso-Sant'Angelo Airport,45.648,12.194
Rivolto Air Base,45.978,13.049
Forlì Airport,44.194,12.070
Ghedi Air Base,45.432,10.267
Verona-Boscomantico Airport,45.472,10.927
Brescia Airport,45.428,10.330
Trieste–Friuli Venezia Giulia Airport,45.827,13.472
Federico Fellini International Airport,44.020,12.611
Istrana Air Base,45.684,12.082
Vicenza Airport,45.573,11.529
Padova Airport,45.395,11.847
Verona Villafranca Airport,45.395,10.888
Venice Marco Polo Airport,45.505,12.351
Siena-Ampugnano Airport,43.256,11.255
Ciampino–G. B. Pastine International Airport,41.799,12.594
Pratica Di Mare Air Base,41.654,12.445
Leonardo da Vinci–Fiumicino Airport,41.800,12.238
Guidonia Air Base,41.990,12.740
Marina Di Campo Airport,42.760,10.239
Latina Air Base,41.542,12.909
Grazzanise Air Base,41.060,14.081
Naples International Airport,40.886,14.290
Pisa International Airport,43.683,10.392
Peretola Airport,43.810,11.205
Grosseto Air Base,42.759,11.071
Urbe Airport,41.951,12.498
Viterbo Airport,42.430,12.064
Perugia San Francesco d'Assisi – Umbria International Airport,43.095,12.513
Cerklje Airport,45.900,15.530
Ljubljana Jože Pučnik Airport,46.223,14.457
Maribor Airport,46.479,15.686
Portoroz Airport,45.473,13.614
Slovenj Gradec Airport,46.472,15.116
České Budějovice Airport,48.946,14.427
Čáslav Air Base,49.939,15.381
Hradec Králové Airport,50.253,15.845
Hořovice Airport,49.848,13.893
Kbely Air Base,50.121,14.543
Kunovice Airport,49.029,17.439
Karlovy Vary International Airport,50.202,12.914
Plzeň-Líně Airport,49.675,13.274
Mnichovo Hradiště Airport,50.540,15.006
Ostrava Leos Janáček Airport,49.696,18.111
Náměšť Air Base,49.165,16.124
Pardubice Airport,50.013,15.738
Pribram Airport,49.720,14.100
Přerov Air Base,49.425,17.404
Václav Havel Airport Prague,50.100,14.26
Brno-Tuřany Airport,49.151,16.694
Vodochody Airport,50.216,14.395
Ben Gurion International Airport,32.011,34.886
Beersheba (Teyman) Airport,31.287,34.722
Tel Nof Air Base,31.839,34.821
Ein Shemer Airfield,32.440,35.007
Eilat Airport,29.561,34.960
Ein Yahav Airfield,30.621,35.203
Haifa International Airport,32.809,35.043
Hatzor Air Base,31.762,34.727
Ben Ya'akov Airport,32.980,35.571
Megiddo Airport,32.597,35.228
Bar Yehuda Airfield,31.328,35.388
Nevatim Air Base,31.208,35.012
Ovda International Airport,29.940,34.935
Ramat David Air Base,32.665,35.179
Ramon Air Base,30.776,34.666
Sde Dov Airport,32.114,34.782
Malta International Airport,35.857,14.477
Wiener Neustadt East Airport,47.843,16.260
Wels Airport,48.183,14.040
Graz Airport,46.991,15.439
Innsbruck Airport,47.260,11.344
Linz Hörsching Airport,48.233,14.187
Salzburg Airport,47.793,13.004
Vienna International Airport,48.110,16.569
Hinterstoisser Air Base,47.202,14.744
Alverca Air Base,38.883,-9.030
Santa Maria Airport,36.971,-25.170
Bragança Airport,41.857,-6.707
Beja Airport / Airbase,38.078,-7.932
Braga Municipal Aerodrome,41.587,-8.445
Aerodromo Municipal de Coimbra,40.158,-8.470
Cascais Airport,38.724,-9.355
Coimbra Hospital Covões Heliport,40.194,-8.460
Évora Airport,38.533,-7.889
Flores Airport,39.455,-31.131
Faro Airport,37.014,-7.965
Graciosa Airport,39.092,-28.029
Horta Airport,38.519,-28.715
Lajes Airport,38.761,-27.090
Monte Real Air Base,39.828,-8.887
Montijo Air Base,38.703,-9.035
Ovar Air Base,40.915,-8.645
João Paulo II Airport,37.741,-25.697
Pico Airport,38.554,-28.441
Portimão Airport,37.149,-8.583
Francisco de Sá Carneiro Airport,41.248,-8.681
Porto Santo Airport,33.073,-16.350
Humberto Delgado Airport (Lisbon Portela Airport),38.781,-9.135
São Jorge Airport,38.665,-28.175
Sintra Air Base,38.831,-9.339
Tancos Airbase,39.475,-8.364
Vila Real Airport,41.274,-7.720
Aerodromo Goncalves Lobato (Viseu Airport),40.725,-7.888
Mostar International Airport,43.282,17.845
Sarajevo International Airport,43.824,18.331
Arad International Airport,46.176,21.261
Bacău Airport,46.521,26.910
Tautii Magheraus Airport,47.658,23.469
Băneasa International Airport,44.503,26.102
Mihail Kogălniceanu International Airport,44.362,28.488
Cluj-Napoca International Airport,46.785,23.686
Caransebeş Airport,45.419,22.253
Craiova Airport,44.318,23.888
Iaşi Airport,47.178,27.620
Oradea International Airport,47.025,21.902
Henri Coandă International Airport,44.571,26.085
Sibiu International Airport,45.785,24.091
Satu Mare Airport,47.703,22.885
Suceava Stefan cel Mare Airport,47.687,26.354
Tulcea Airport,45.062,28.714
Transilvania Târgu Mureş International Airport,46.467,24.412
Timişoara Traian Vuia Airport,45.809,21.337
Les Eplatures Airport,47.083,6.792
Geneva Cointrin International Airport,46.238,6.108
Saanen Airport,46.487,7.250
Sion Airport,46.219,7.326
Alpnach Air Base,46.943,8.284
Dübendorf Air Base,47.398,8.648
Emmen Air Base,47.092,8.305
Mollis Airport,47.078,9.064
Meiringen Airport,46.743,8.109
Payerne Air Base,46.843,6.915
Lugano Airport,46.004,8.910
Bern Belp Airport,46.914,7.497
Grenchen Airport,47.181,7.417
Zürich Airport,47.464,8.549
St Gallen Altenrhein Airport,47.485,9.560
Samedan Airport,46.534,9.884
Güvercinlik Airport,39.935,32.740
Esenboğa International Airport,40.128,32.995
Etimesgut Air Base,39.949,32.688
Akıncı Air Base,40.078,32.565
Adana Airport,36.982,35.280
İncirlik Air Base,37.002,35.425
Afyon Airport,38.726,30.601
Antalya International Airport,36.898,30.800
Gaziantep International Airport,36.947,37.478
İskenderun Airport,36.574,36.153
Konya Airport,37.979,32.561
Malatya Tulga Airport,38.353,38.253
Amasya Merzifon Airport,40.829,35.521
Sivas Nuri Demirağ Airport,39.813,36.903
Malatya Erhaç Airport,38.435,38.090
Kayseri Erkilet Airport,38.770,35.495
Sivrihisar Airport,39.451,31.365
Tokat Airport,40.307,36.367
Çardak Airport,37.785,29.701
Atatürk International Airport,40.976,28.814
Balıkesir Merkez Airport,39.619,27.926
Bandırma Airport,40.318,27.977
Eskişehir Air Base,39.784,30.582
Adnan Menderes International Airport,38.292,27.156
Gaziemir Airport,38.319,27.159
Çiğli Airport,38.513,27.010
Isparta Airport,37.785,30.590
Kütahya Airport,39.426,30.016
Yalova Airport,40.684,29.375
Cengiz Topel Airport,40.735,30.083
Dalaman International Airport,36.713,28.792
Akhisar Airport,38.808,27.833
Imsık Airport,37.140,27.669
Samandıra Air Base,40.993,29.216
Elazığ Airport,38.606,39.291
Diyarbakir Airport,37.893,40.201
Erzincan Airport,39.710,39.527
Erzurum International Airport,39.956,41.170
Trabzon International Airport,40.995,39.789
Van Ferit Melen Airport,38.468,43.332
Batman Airport,37.929,41.116
Siirt Airport,37.978,41.840
Kaklıç Airport,38.517,26.977
Selçuk Efes Airport,37.950,27.329
Bălți International Airport,47.843,27.777
Chişinău International Airport,46.927,28.930
Ohrid St. Paul the Apostle Airport,41.18,20.742
Skopje Alexander the Great Airport,41.961,21.621
Gibraltar Airport,36.151,-5.349
Belgrade Nikola Tesla Airport,44.818,20.309
Nis Airport,43.337,21.853
Podgorica Airport,42.359,19.251
Priština International Airport,42.572,21.035
Tivat Airport,42.404,18.723
Vršac International Airport,45.146,21.309
M. R. Štefánik Airport,48.170,17.212
Košice Airport,48.663,21.241
Kuchyňa Air Base,48.402,17.118
Piešťany Airport,48.625,17.828
Sliač Airport,48.637,19.134
Trenčín Airport,48.865,17.992
Poprad-Tatry Airport,49.073,20.241
North Caicos Airport,21.917,-71.939
Providenciales Airport,21.773,-72.265
South Caicos Airport,21.515,-71.528
Arroyo Barril Airport,19.198,-69.429
Maria Montez International Airport,18.251,-71.120
Cabo Rojo Airport,17.929,-71.644
Casa De Campo International Airport,18.450,-68.911
Punta Cana International Airport,18.567,-68.363
Gregorio Luperon International Airport,19.757,-70.569
Las Américas International Airport,18.429,-69.668
San Isidro Air Base,18.503,-69.761
Cibao International Airport,19.406,-70.604
Bananera Airport,15.473,-88.837
Coban Airport,15.468,-90.406
La Aurora Airport,14.583,-90.527
Retalhuleu Airport,14.520,-91.697
San José Airport,13.936,-90.835
Goloson International Airport,15.742,-86.852
Ramón Villeda Morales International Airport,15.452,-87.923
La Laguna Airport,16.445,-85.906
Juan Manuel Galvez International Airport,16.316,-86.523
Tela Airport,15.775,-87.475
Toncontín International Airport,14.060,-87.217
Trujillo Airport,15.926,-85.938
Boscobel Aerodrome,18.404,-76.969
Norman Manley International Airport,17.935,-76.787
Sangster International Airport,18.503,-77.913
Ken Jones Airport,18.198,-76.534
Tinson Pen Airport,17.988,-76.823
General Juan N Alvarez International Airport,16.757,-99.753
Del Norte International Airport,25.865,-100.237
Jesús Terán Paredo International Airport,21.705,-102.318
Bahías de Huatulco International Airport,15.775,-96.262
General Mariano Matamoros Airport,18.834,-99.261
Ciudad Acuña New International Airport,29.332,-101.098
Ciudad del Carmen International Airport,18.653,-91.799
Nuevo Casas Grandes Airport,30.397,-107.875
Chilpancingo Airport,17.574,-99.515
Bachigualato Federal International Airport,24.764,-107.474
Chetumal International Airport,18.504,-88.326
Ciudad Obregón International Airport,27.392,-109.833
Ingeniero Alberto Acuña Ongay International Airport,19.816,-90.500
Abraham González International Airport,31.636,-106.429
General Roberto Fierro Villalobos International Airport,28.702,-105.964
General Pedro Jose Mendez International Airport,23.703,-98.956
Cozumel International Airport,20.522,-86.925
General Guadalupe Victoria International Airport,24.124,-104.527
Amado Nervo National Airport,21.419,-104.843
Ensenada International Airport,31.795,-116.602
Don Miguel Hidalgo Y Costilla International Airport,20.521,-103.310
General José María Yáñez International Airport,27.968,-110.925
Tehuacan Airport,18.497,-97.419
General Ignacio P. Garcia International Airport,29.095,-111.047
Licenciado Miguel de la Madrid Airport,19.277,-103.577
Isla Mujeres Airport,21.245,-86.739
Plan De Guadalupe International Airport,25.549,-100.929
Ixtepec Airport,16.449,-95.093
Lázaro Cárdenas Airport,18.001,-102.221
Valle del Fuerte International Airport,25.685,-109.081
Del Bajío International Airport,20.993,-101.481
Manuel Márquez de León International Airport,24.072,-110.361
Loreto International Airport,25.989,-111.347
General Servando Canales International Airport,25.769,-97.525
Licenciado Manuel Crescencio Rejon Int Airport,20.937,-89.657
General Rodolfo Sánchez Taboada International Airport,32.630,-115.241
General Francisco J. Mujica International Airport,19.849,-101.025
Minatitlán/Coatzacoalcos National Airport,18.103,-94.580
Monclova International Airport,26.955,-101.470
Licenciado Benito Juarez International Airport,19.436,-99.072
General Mariano Escobedo International Airport,25.778,-100.107
General Rafael Buelna International Airport,23.161,-106.265
Nogales International Airport,31.226,-110.975
Quetzalcóatl International Airport,27.443,-99.570
Xoxocotlán International Airport,16.999,-96.726
El Tajín National Airport,20.602,-97.460
Hermanos Serdán International Airport,19.158,-98.371
Ingeniero Juan Guillermo Villasana Airport,20.077,-98.782
Mar de Cortés International Airport,31.351,-113.305
Piedras Negras International Airport,28.627,-100.535
Licenciado y General Ignacio Lopez Rayon Airport,19.396,-102.039
Licenciado Gustavo Díaz Ordaz International Airport,20.680,-105.253
Puerto Escondido International Airport,15.876,-97.089
Querétaro Intercontinental Airport,20.617,-100.185
General Lucio Blanco International Airport,26.008,-98.228
Los Cabos International Airport,23.151,-109.721
San Felipe International Airport,30.930,-114.808
Ponciano Arriaga International Airport,22.254,-100.930
Tlaxcala Airport,19.537,-98.173
Terán Air Base,16.739,-93.173
Francisco Sarabia International Airport,25.568,-103.411
Angel Albino Corzo International Airport,16.563,-93.022
General Abelardo L. Rodríguez International Airport,32.541,-116.970
General Francisco Javier Mina International Airport,22.296,-97.865
Tamuin Airport,22.038,-98.806
Licenciado Adolfo Lopez Mateos International Airport,19.337,-99.566
Tapachula International Airport,14.794,-92.370
Cancún International Airport,21.036,-86.877
Carlos Rovirosa Pérez International Airport,17.996,-92.817
General Heriberto Jara International Airport,19.145,-96.187
General Leobardo C. Ruiz International Airport,22.897,-102.686
Ixtapa Zihuatanejo International Airport,17.601,-101.460
Zamora Airport,20.045,-102.276
Playa De Oro International Airport,19.144,-104.558
Zapopan Airport,20.747,-103.461
Bluefields Airport,11.991,-83.774
Los Brasiles Airport,12.189,-86.353
Leon (Fanor Urroz) Airport,12.429,-86.902
Augusto C. Sandino (Managua) International Airport,12.141,-86.168
Puerto Cabezas Airport,14.047,-83.386
Bocas Del Toro International Airport,9.340,-82.250
Cap Manuel Niño International Airport,9.458,-82.515
Enrique Malek International Airport,8.390,-82.434
Panama Pacific International Airport,8.914,-79.599
Marcos A. Gelabert International Airport,8.973,-79.555
Ruben Cantu Airport,8.085,-80.945
Tocumen International Airport,9.071,-79.383
Buenos Aires Airport,9.163,-83.330
Coto 47 Airport,8.601,-82.968
Chacarita Airport,9.981,-84.772
El Carmen de Siquirres Airport,10.201,-83.472
Finca 10 / Nuevo Palmar Sur Airport,8.916,-83.507
Golfito Airport,8.654,-83.182
Guapiles Airport,10.217,-83.796
Daniel Oduber Quiros International Airport,10.593,-85.544
Los Chiles Airport,11.035,-84.706
Limon International Airport,9.957,-83.022
Nosara Airport,9.976,-85.652
Juan Santamaria International Airport,9.993,-84.208
Pandora Airport,9.732,-82.983
Palmar Sur Airport,8.951,-83.468
Quepos Managua Airport,9.443,-84.129
Santa Clara De Guapiles Airport,10.288,-83.713
San Vito De Java Airport,8.826,-82.958
Monseñor Óscar Arnulfo Romero International Airport,13.440,-89.055
Ilopango International Airport,13.699,-89.119
Les Cayes Airport,18.271,-73.788
Cap Haitien International Airport,19.733,-72.194
Jacmel Airport,18.241,-72.518
Toussaint Louverture International Airport,18.579,-72.292
Gustavo Rizo Airport,20.365,-74.506
Carlos Manuel de Cespedes Airport,20.396,-76.621
Maximo Gomez Airport,22.027,-78.789
Jardines Del Rey Airport,22.461,-78.328
Jaime Gonzalez Airport,22.149,-80.414
Vilo Acuña International Airport,21.616,-81.545
Ignacio Agramonte International Airport,21.420,-77.847
Antonio Maceo International Airport,19.969,-75.835
Florida Airport,21.499,-78.202
Leeward Point Field,19.906,-75.207
Mariana Grajales Airport,20.085,-75.158
José Martí International Airport,22.989,-82.409
Frank Pais International Airport,20.785,-76.315
La Coloma Airport,22.336,-83.641
Orestes Acosta Airport,20.653,-74.922
Sierra Maestra Airport,20.288,-77.089
Rafael Cabrera Airport,21.834,-82.783
Playa Baracoa Airport,23.032,-82.579
Pinar Del Rio Airport,22.421,-83.678
San Antonio De Los Banos Airport,22.871,-82.509
Abel Santamaria Airport,22.492,-79.943
Joaquín de Agüero Airport,21.509,-77.020
Siguanea Airport,21.642,-82.955
Sancti Spiritus Airport,21.970,-79.442
Juan Gualberto Gomez International Airport,23.034,-81.435
Hermanos Ameijeiras Airport,20.987,-76.935
Gerrard Smith International Airport,19.687,-79.882
Owen Roberts International Airport,19.292,-81.357
Clarence A. Bain Airport,24.287,-77.684
Andros Town Airport,24.697,-77.795
Leonard M Thompson International Airport,26.511,-77.083
San Andros Airport,25.053,-78.049
Spring Point Airport,22.441,-73.970
Sandy Point Airport,26.004,-77.395
Treasure Cay Airport,26.745,-77.391
Chub Cay Airport,25.417,-77.880
Great Harbour Cay Airport,25.738,-77.840
South Bimini Airport,25.699,-79.264
Exuma International Airport,23.562,-75.877
George Town Airport,23.466,-75.781
North Eleuthera Airport,25.474,-76.683
Governor's Harbour Airport,25.284,-76.331
Normans Cay Airport,24.594,-76.820
Rock Sound Airport,24.895,-76.176
Staniel Cay Airport,24.169,-76.439
Grand Bahama International Airport,26.558,-78.695
Inagua Airport,20.975,-73.666
Deadman's Cay Airport,23.179,-75.093
Stella Maris Airport,23.582,-75.268
Mayaguana Airport,22.379,-73.013
Lynden Pindling International Airport,25.038,-77.466
Duncan Town Airport,22.181,-75.729
Rum Cay Airport,23.684,-74.836
San Salvador Airport,24.063,-74.524
Philip S. W. Goldson International Airport,17.539,-88.308
Aitutaki Airport,-18.830,-159.764
Rarotonga International Airport,-21.202,-159.805
Nadi International Airport,-17.755,177.442
Nausori International Airport,-18.043,178.559
Fua'amotu International Airport,-21.241,-175.149
Vava'u International Airport,-18.585,-173.962
Bonriki International Airport,1.381,173.147
Tabiteuea North Airport,-1.224,174.776
Hihifo Airport,-13.238,-176.199
Faleolo International Airport,-13.829,-172.007
Pago Pago International Airport,-14.331,-170.710
Rurutu Airport,-22.434,-151.360
Tubuai Airport,-23.365,-149.524
Anaa Airport,-17.352,-145.509
Fangatau Airport,-15.819,-140.886
Tikehau Airport,-15.119,-148.231
Reao Airport,-18.465,-136.440
Fakarava Airport,-16.054,-145.656
Manihi Airport,-14.436,-146.070
Totegegie Airport,-23.079,-134.889
Kaukura Airport,-15.663,-146.884
Makemo Airport,-16.583,-143.658
Puka Puka Airport,-14.809,-138.813
Takapoto Airport,-14.709,-145.246
Arutua Airport,-15.248,-146.617
Mataiva Airport,-14.868,-148.716
Takaroa Airport,-14.455,-145.024
Nuku Hiva Airport,-8.795,-140.229
Bora Bora Airport,-16.444,-151.751
Rangiroa Airport,-14.954,-147.660
Huahine-Fare Airport,-16.687,-151.022
Moorea Airport,-17.49,-149.761
Hao Airport,-18.074,-140.945
Maupiti Airport,-16.426,-152.244
Raiatea Airport,-16.722,-151.466
Bauerfield International Airport,-17.699,168.320
Koné Airport,-21.054,164.837
Koumac Airport,-20.546,164.255
Lifou Airport,-20.774,167.240
Nouméa Magenta Airport,-22.258,166.473
Maré Airport,-21.481,168.037
Touho Airport,-20.790,165.259
Ouvéa Airport,-20.640,166.572
La Tontouta International Airport,-22.014,166.212
Auckland International Airport,-37.008,174.792
Taupo Airport,-38.739,176.083
Ardmore Airport,-37.029,174.973
Christchurch International Airport,-43.489,172.531
Chatham Islands-Tuuta Airport,-43.810,-176.457
Dunedin Airport,-45.928,170.197
Gisborne Airport,-38.663,177.977
Glentanner Airport,-43.906,170.128
Hokitika Airfield,-42.713,170.985
Hamilton International Airport,-37.866,175.332
Hastings Aerodrome,-39.646,176.766
Kerikeri Airport,-35.262,173.912
Kaitaia Airport,-35.069,173.285
Alexandra Airport,-45.211,169.373
Mount Cook Airport,-43.764,170.132
Manapouri Airport,-45.533,167.649
Hood Airport,-40.973,175.634
New Plymouth Airport,-39.008,174.179
Nelson Airport,-41.298,173.220
Invercargill Airport,-46.412,168.313
RNZAF Base Ohakea,-40.206,175.388
Oamaru Airport,-44.970,171.082
Palmerston North Airport,-40.320,175.617
Paraparaumu Airport,-40.904,174.988
Queenstown International Airport,-45.021,168.738
Rotorua Regional Airport,-38.109,176.317
Waiouru Airport,-39.446,175.658
South Pole Station Airport,-90,0
Tauranga Airport,-37.671,176.195
Timaru Airport,-44.302,171.225
Pukaki Airport,-44.235,170.117
Woodbourne Airport,-41.518,173.869
Williams Field,-77.867,167.057
Wanaka Airport,-44.722,169.246
Wigram Airport,-43.551,172.552
Whakatane Airport,-37.920,176.914
Wellington International Airport,-41.327,174.804
Wairoa Airport,-39.006,177.406
